p1	p2
这些东西可能被雨弄湿了。	雨可能把这些东西弄湿了。
停车难的问题我们一定会想办法解决。	我们一定会想办法解决停车难的问题。
通过宏观调控，既保持了经济快速发展的良好势头，又纠正了经济增长过程中的不健康因素。	通过宏观调控，不仅保持了经济快速发展的良好势头，而且纠正了经济增长过程中的不健康因素。
难道你有钱没地方花吗？	你有钱没地方花吗？
你们什么时候结的婚？	你们什么时候结婚了？
这样不仅可以帮助人家解一时的燃眉之急，还可以借机先锻炼一下自己。	这样不光可以帮助人家解一时的燃眉之急，而且还可以借机先锻炼一下自己。
阳春四月，平原地区的桃花早就凋谢了，可是这里却仍然是一片绯红，桃花含苞欲放，艳丽多姿。	阳春四月，平原地区的桃花早就凋谢了，然而这里却仍然是一片绯红，桃花含苞欲放，艳丽多姿。
运动员小张摔了三次，还是没把对方摔倒。	运动员小张摔了三次，差点儿把对方摔倒了。
明天下雨的话，活动就会泡汤。	若明天下雨的话，活动就会泡汤。
差点办成了。	险些办成了。
做个群众演员不但是未来做主角的必经之路，而且是在北京生存的打工方式之一。	做个群众演员不但是未来做主角的必经之路，更是在北京生存的打工方式之一。
他破了个例。	他破例了。
我始终坚持认为，雷锋精神不但没有过时，而且永远不会过时。	我始终坚持认为，雷锋精神现在和以后都不会过时。
他们永远不会得到受害国的原谅，如果他们不真心悔过并道歉的话。	只要他们不真心悔过并道歉，他们就永远不会得到受害国的原谅。
他跑的比我快。	我没他跑得快。
鲸鱼是一种哺乳动物。	哺乳动物中有一种是鲸鱼。
我见了一共三个人。	我总共见了他们三个人。
他下午也许来不了。	他下午可能来不了。
丽丽哭红了眼睛。	哭红了丽丽的眼睛。
冬至以来，这里不是下雨就是下雪。	冬至以来，这里不下雪就下雨。
雷锋精神不但没有过时，而且永远不会过时。	雷锋精神现在和以后都不会过时。
我和老李一起完成了任务。	老李和我共同完成了任务。
我虽然学了三年汉语，但是听相声还有困难。	虽则我学了三年汉语，但是听相声还有困难。
非诚勿扰。	没有诚意就不要来打扰。
狐狸心里想，我先说些好话哄哄你，让你放松警惕；狐狸心里又想，等你放松警惕后，我在想办法把你嘴里的肉弄到手。	狐狸心里不仅想，我先说些好话哄哄你，让你放松警惕；狐狸心里还想，等你放松警惕后，我在想办法把你嘴里的肉弄到手。
这样不仅可以帮助人家解一时的燃眉之急，还可以借机先锻炼一下自己。	这样不光可以帮助人家解一时的燃眉之急，也可以借机先锻炼一下自己。
虽然金融风暴使许多国家的国民经济出现了下滑现象，但是我国的国民经济依然保持了较快的增长。	虽然金融风暴使许多国家的国民经济出现了下滑现象，我国的国民经济却依然保持了较快的增长。
年轻人不喜欢读书。	年轻人不爱读书。
想说又不敢说。	不敢说又想说。
我们还没有拥有技术转让的权力。	我们没有技术转让的权力。
地球绕着太阳公转，同时又绕着他自己的地轴不停的自转。	地球既绕着太阳公转，同时又绕着他自己的地轴不停的自转。
运动员小张摔了三次，还是没把对方摔倒。	运动员小张摔了三次，险些把对方摔倒了。
雷锋精神不但没有过时，而且永远不会过时。	雷锋精神永远都不会过时。
我深知老师的心理压力比我们还大。	我明白老师的心理压力比我们还大。
有一分希望，也要付出一百分的努力。	哪怕只有一分希望，也要付出一百分的努力。
一旦有机会，就要全力以赴。	一旦机会来了，就要全力以赴。
小明替妈妈做饭。	小明做饭替妈妈。
儿媳妇炒出来的菜香喷喷的。	香喷喷的菜是儿媳妇炒出来的。
唐代有个诗人。这个诗人叫李白。	有个叫李白的唐代诗人。
作家的责任不是用虚构的故事去迎合读者的趣味，而是要探索现实，批评现实。	作家的责任是要探索现实，批评现实，而不是用虚构的故事去迎合读者的趣味。
钱包别给小偷偷了。	别叫小偷偷了钱包。
衣服被火星烧出一个洞。	火星把衣服烧出一个洞。
他把车开得太快了。	车被他开的太快了。
她的漂亮打动了每一个人。	每一个人都被她的漂亮打动了。
我给老师写信。	我写信给老师。
她把每间屋子都打扫了一遍。	每间屋子都被她打扫了一遍。
这孩子十分活泼。	这孩子非常活泼。
这样不仅可以帮助人家解一时的燃眉之急，还可以借机先锻炼一下自己。	这样不仅可以帮助人家解一时的燃眉之急，也可以借机先锻炼一下自己。
我们不一定去问他。	我们不用非得问他。
他叫汽车撞倒了。	他被汽车撞了。
明天晴天。	明天有太阳。
因为一点小矛盾，彼此就不再来往了。	因为一点小矛盾，所以彼此就不再来往了。
他一次会议都没参加。	他每次会议都没参加。
逗得我们哈哈大笑。	我们被逗得哈哈大笑。
事情他已经去办了，成不成还不知道。	不知道他办成了这件事不？
做饭没有什么奥秘。	做饭挺简单。
小赵不高。	小赵一般个子。
虽然是满月，天上却有一层淡淡的云，所以不能朗照；但我以为这恰是到了好处——酣眠固不可少，小睡也别有风味。	虽是满月，因为天上有一层淡淡的云，所以不能朗照；我却以为这恰是到了好处——酣眠固不可少，小睡也别有风味。
她发了个怔。	她发怔了。
他不比你强多少。	你不比他差多少。
宁可血战到底，也不放弃每一寸阵地。	即便血战到底，也不放弃每一寸阵地。
我给了她一只笔。	我把一支笔给了她。
关山月，广东阳江人。	关山月的出生地是广东阳江。
我们有能力打进决赛。	打进决赛，我们是有能力的。
累得她气都喘不上来。	她累得气都喘不上来。
这件事办了很长时间，还没有办成。	这件事情用了很长还没有办成。
杯子里面的水。	水在杯子里面。
准是瞎指挥，没个不出事儿。	肯定是瞎指挥，一定会出事儿。
他不见得就弄懂了。	他可能还没有弄懂。
每个人都有属于自己的一条路，或者平坦，或者艰险，或者漫长，或者短暂；每个人的爱情经历都是值得回味的，或者甜蜜，或者苦涩，或者如愿，或者遗憾······。	每个人都有属于自己的一条路，是平坦还是是艰险，是漫长还是短暂；每个人的爱情经历都是值得回味的，是甜蜜还是苦涩，是如愿还是遗憾······。
他已经通知了所有人。	所有人已经通知到位。
它的宽大的叶子也是片片向上，几乎没有斜生的，更不用说倒垂了。	它的宽大的叶子也是片片向上，几乎没有斜生的，何况倒垂了。
我用这把刀切肉。	这把刀被我拿来切肉。
东西全给吃光了。	东西全被吃光了。
由于对造成事故的主观原因认识不足，因此导致了此类事故的再次发生。	因为对造成事故的主观原因认识不足，以致此类事故的再次发生。
他送了汪老师一张贺卡。	汪老师有一张贺卡是他送的。
他做错了事，难免被人背后说闲话。	他做错了事，被人背后说闲话。
这两个问题不同。	这两个问题不一样。
中国不首先使用核武器，不管是面临核威胁或者是面临核讹诈。	中国不首先使用核武器，无论是面临核威胁或者是面临核讹诈。
这件事情她亲爸也没办法。	这件事她亲爸也解决不了。
冲出去。	往外冲。
他不比你强多少。	他没比你强多少。
我一定把驾驶执照考下来，只要你给我时间。	只要你给我时间，我就一定把驾驶执照考下来。
再折腾也没用。	不论怎么折腾也没用。
除非能证明他当时在现场，否则此事与他无关。	除非能证明当时他在现场，否则他与此事无关。
任凭风吹浪打，都毫不动摇。	不管风吹浪打，总是毫不动摇。
老太太的情绪不稳定。	老太太的情绪时好时坏。
这位先生对自己的业务很熟悉。	这位先生很熟悉对自己的业务。
约翰给玛丽买了一件衣服。	这件衣服是约翰给玛丽买的。
最近，妈妈一直被失眠所困扰。	最近，失眠一直困扰着妈妈。
明天下雨的话，活动就会泡汤。	如果明天下雨的话，活动便会泡汤。
切菜都不会，可见你不会做饭。	你不会切菜，可见你不会做饭。
这半年小姑娘高了不少。	小姑娘这半年高了不少。
他偷了小王一辆自行车。	他把小王的一辆自行车偷了。
您要是再给她一个不痛快，我就把您这两年做的事都告诉哥哥。	您要是再让她不痛快，我就把您这两年做的事都告诉哥哥。
中国不首先使用核武器，不管是面临核威胁或者是面临核讹诈。	不管是面临核威胁还是面临核讹诈，中国不首先使用核武器。
